Date,Position,Returns,Strategy_Returns,Portfolio_Value
2015-11-24 00:00:00+00:00,0.0,-0.001659814379797453,-0.0,17375.153109808638
2015-11-25 00:00:00+00:00,1.0,0.0010501037472487873,0.0010501037472487873,17385.654147281126
2015-11-27 00:00:00+00:00,1.0,0.006343069272956026,0.006343069272956026,17449.084840010684
2015-11-30 00:00:00+00:00,0.0,-0.0006127715190683558,-0.0,17449.084840010684
2015-12-01 00:00:00+00:00,1.0,0.002539956637471974,0.002539956637471974,17474.484406385403
2015-12-02 00:00:00+00:00,0.0,-0.006378120602930415,-0.0,17474.484406385403
2015-12-03 00:00:00+00:00,0.0,-0.0029018543735649382,-0.0,17474.484406385403
2015-12-04 00:00:00+00:00,1.0,0.02478173586458654,0.02478173586458654,17722.30176503127
2015-12-07 00:00:00+00:00,1.0,0.0018933080903102972,0.0018933080903102972,17741.234845934374
2015-12-08 00:00:00+00:00,1.0,0.000944743316310559,0.000944743316310559,17750.682279097477
2015-12-09 00:00:00+00:00,1.0,0.0004289275836864004,0.0004289275836864004,17754.971554934342
2015-12-10 00:00:00+00:00,1.0,0.005318384151258959,0.005318384151258959,17808.15539644693
2015-12-11 00:00:00+00:00,0.0,-0.009556294446380398,-0.0,17808.15539644693
2015-12-14 00:00:00+00:00,1.0,0.001550842037510991,0.001550842037510991,17823.66381682204
2015-12-15 00:00:00+00:00,1.0,0.005762700535139942,0.005762700535139942,17881.29082217344
2015-12-16 00:00:00+00:00,1.0,0.0077824132466608464,0.0077824132466608464,17959.11495464005
2015-12-17 00:00:00+00:00,0.0,-0.0028854386354505435,-0.0,17959.11495464005
2015-12-18 00:00:00+00:00,0.0,-0.0071487019146828645,-0.0,17959.11495464005
2015-12-21 00:00:00+00:00,1.0,0.008829044069530445,0.008829044069530445,18047.405395335354
2015-12-22 00:00:00+00:00,1.0,0.0002548038805378905,0.0002548038805378905,18049.953434140734
2015-12-23 00:00:00+00:00,1.0,0.009174698734223607,0.009174698734223607,18141.70042148297
2015-12-24 00:00:00+00:00,0.0,-0.0019363841350670263,-0.0,18141.70042148297
2015-12-28 00:00:00+00:00,0.0,0.0015182741459967009,0.0,18141.70042148297
2015-12-29 00:00:00+00:00,0.0,0.011115592384439488,0.0,18141.70042148297
2015-12-30 00:00:00+00:00,0.0,-0.005330011268815715,-0.0,18141.70042148297
2015-12-31 00:00:00+00:00,0.0,-0.010801449111767614,-0.0,18141.70042148297
2016-01-04 00:00:00+00:00,0.0,-0.004740089317001872,-0.0,18141.70042148297
2016-01-05 00:00:00+00:00,1.0,0.013777909819407963,0.013777909819407963,18279.47951967705
2016-01-06 00:00:00+00:00,0.0,-0.006711417912643625,-0.0,18279.47951967705
2016-01-07 00:00:00+00:00,0.0,-0.023141847598174725,-0.0,18279.47951967705
2016-01-08 00:00:00+00:00,0.0,-0.0015563917997499788,-0.0,18279.47951967705
2016-01-11 00:00:00+00:00,1.0,0.010478161117148721,0.010478161117148721,18384.261130848536
2016-01-12 00:00:00+00:00,1.0,0.006427035337230436,0.006427035337230436,18448.53148422084
2016-01-13 00:00:00+00:00,0.0,-0.019754724248923994,-0.0,18448.53148422084
2016-01-14 00:00:00+00:00,0.0,0.01302995127267148,0.0,18448.53148422084
2016-01-15 00:00:00+00:00,0.0,-0.012347747699546274,-0.0,18448.53148422084
2016-01-19 00:00:00+00:00,1.0,0.020142091304871323,0.020142091304871323,18649.952397269553
2016-01-20 00:00:00+00:00,0.0,-0.014638067246025122,-0.0,18649.952397269553
2016-01-21 00:00:00+00:00,1.0,0.017792300623560964,0.017792300623560964,18827.875403505164
2016-01-22 00:00:00+00:00,1.0,0.004752317272133322,0.004752317272133322,18875.398576226497
2016-01-25 00:00:00+00:00,1.0,0.0067567653889062385,0.0067567653889062385,18942.96623011556
2016-01-26 00:00:00+00:00,1.0,0.010319059828863164,0.010319059828863164,19046.15682840419
2016-01-27 00:00:00+00:00,0.0,0.0036534566810646485,0.0,19046.15682840419
2016-01-28 00:00:00+00:00,1.0,0.012492607640998799,0.012492607640998799,19171.08290481418
2016-01-29 00:00:00+00:00,1.0,0.01143988886417735,0.01143988886417735,19285.48179345595
2016-02-01 00:00:00+00:00,1.0,0.006705430983606542,0.006705430983606542,19352.53610329202
2016-02-02 00:00:00+00:00,0.0,-0.005296582602995037,-0.0,19352.53610329202
2016-02-03 00:00:00+00:00,0.0,-0.020008084845110408,-0.0,19352.53610329202
2016-02-04 00:00:00+00:00,0.0,-0.0066685734854896594,-0.0,19352.53610329202
2016-02-05 00:00:00+00:00,0.0,-0.04359315872522507,-0.0,19352.53610329202
2016-02-08 00:00:00+00:00,1.0,0.0056324604315414195,0.0056324604315414195,19408.860707607433
2016-02-09 00:00:00+00:00,1.0,0.008272127184637768,0.008272127184637768,19491.581979453807
2016-02-10 00:00:00+00:00,1.0,0.004529823472217753,0.004529823472217753,19536.880214175988
2016-02-11 00:00:00+00:00,0.0,-0.006891538895064664,-0.0,19536.880214175988
2016-02-12 00:00:00+00:00,1.0,0.010280107019825069,0.010280107019825069,19639.681284374237
2016-02-16 00:00:00+00:00,0.0,0.010599577879933708,0.0,19639.681284374237
2016-02-17 00:00:00+00:00,0.0,-0.0045311915847168205,-0.0,19639.681284374237
2016-02-18 00:00:00+00:00,1.0,-0.012390197840114303,-0.012390197840114303,19515.779305973094
2016-02-19 00:00:00+00:00,0.0,-0.005462172296490153,-0.0,19515.779305973094
2016-02-22 00:00:00+00:00,1.0,0.009782907637377214,0.009782907637377214,19613.608382346865
2016-02-23 00:00:00+00:00,0.0,-0.006543434290684047,-0.0,19613.608382346865
2016-02-24 00:00:00+00:00,1.0,0.001368272052499453,0.001368272052499453,19627.29110287186
2016-02-25 00:00:00+00:00,1.0,0.011191190544453056,0.011191190544453056,19739.20300831639
2016-02-26 00:00:00+00:00,0.0,-0.003575353208493337,-0.0,19739.20300831639
2016-02-29 00:00:00+00:00,0.0,0.0011106163816718695,0.0,19739.20300831639
2016-03-01 00:00:00+00:00,1.0,0.014164906098258712,0.014164906098258712,19880.85206929898
2016-03-02 00:00:00+00:00,0.0,-0.00311311650490953,-0.0,19880.85206929898
2016-03-03 00:00:00+00:00,1.0,-0.015107827923557693,-0.015107827923557693,19729.773790063402
2016-03-04 00:00:00+00:00,0.0,0.004199002872506741,0.0,19729.773790063402
2016-03-07 00:00:00+00:00,0.0,-0.0002560705659375717,-0.0,19729.773790063402
2016-03-08 00:00:00+00:00,1.0,0.010840854629757146,0.010840854629757146,19838.182336360973
2016-03-09 00:00:00+00:00,0.0,0.010302434033830021,0.0,19838.182336360973
2016-03-10 00:00:00+00:00,1.0,0.002841754172069111,0.002841754172069111,19866.599878081663
2016-03-11 00:00:00+00:00,1.0,0.013085546268984505,0.013085546268984505,19997.455340771507
2016-03-14 00:00:00+00:00,1.0,0.011106420330435185,0.011106420330435185,20108.51954407586
2016-03-15 00:00:00+00:00,1.0,0.00431259866210798,0.00431259866210798,20151.64553069694
2016-03-16 00:00:00+00:00,1.0,0.0007288563804010995,0.0007288563804010995,20158.934094500954
2016-03-17 00:00:00+00:00,0.0,-0.002914289651297808,-0.0,20158.934094500954
2016-03-18 00:00:00+00:00,1.0,0.007470091218412689,0.007470091218412689,20233.63500668508
2016-03-21 00:00:00+00:00,0.0,-0.0021762488589986972,-0.0,20233.63500668508
2016-03-22 00:00:00+00:00,1.0,8.071023796873966e-05,8.071023796873966e-05,20234.442109064767
2016-03-23 00:00:00+00:00,1.0,0.0029884627016560916,0.0029884627016560916,20264.326736081326
2016-03-24 00:00:00+00:00,0.0,-0.007247057877791674,-0.0,20264.326736081326
2016-03-28 00:00:00+00:00,0.0,-0.0009732926339882653,-0.0,20264.326736081326
2016-03-29 00:00:00+00:00,0.0,0.0064950913923089715,0.0,20264.326736081326
2016-03-30 00:00:00+00:00,1.0,0.015003777510318672,0.015003777510318672,20414.36451118451
2016-03-31 00:00:00+00:00,0.0,-0.0011924112208796522,-0.0,20414.36451118451
2016-04-01 00:00:00+00:00,1.0,0.010662091905194071,0.010662091905194071,20520.985430236455
2016-04-04 00:00:00+00:00,1.0,0.0043302047813083,0.0043302047813083,20564.287478049533
2016-04-05 00:00:00+00:00,1.0,-0.0014894727791513462,-0.0014894727791513462,20549.392750258023
2016-04-06 00:00:00+00:00,1.0,0.001099306230519126,0.001099306230519126,20560.385812563214
2016-04-07 00:00:00+00:00,1.0,0.004861759376352692,0.004861759376352692,20609.00340632674
2016-04-08 00:00:00+00:00,0.0,-0.0014045715134268777,-0.0,20609.00340632674
2016-04-11 00:00:00+00:00,0.0,-0.003126124643743622,-0.0,20609.00340632674
2016-04-12 00:00:00+00:00,0.0,0.00039205535497965904,0.0,20609.00340632674
2016-04-13 00:00:00+00:00,0.0,-0.005642428734733196,-0.0,20609.00340632674
2016-04-14 00:00:00+00:00,1.0,0.004886343217528566,0.004886343217528566,20657.866838502025
2016-04-15 00:00:00+00:00,1.0,0.0021174138543693655,0.0021174138543693655,20679.04097704572
2016-04-18 00:00:00+00:00,1.0,0.008373777193407816,0.008373777193407816,20762.7787489798
2016-04-19 00:00:00+00:00,0.0,7.7771686795014e-05,0.0,20762.7787489798
2016-04-20 00:00:00+00:00,0.0,-0.0024057834334724193,-0.0,20762.7787489798
2016-04-21 00:00:00+00:00,0.0,-0.02147018816495594,-0.0,20762.7787489798
2016-04-22 00:00:00+00:00,0.0,-0.0023056188401059385,-0.0,20762.7787489798
2016-04-25 00:00:00+00:00,1.0,0.01561739629466441,0.01561739629466441,20918.952711926446
2016-04-26 00:00:00+00:00,1.0,0.001961446984727111,0.001961446984727111,20938.567181773717
2016-04-27 00:00:00+00:00,1.0,0.004619791456971223,0.004619791456971223,20984.765096343424
2016-04-28 00:00:00+00:00,0.0,-0.0029617773560167704,-0.0,20984.765096343424
2016-04-29 00:00:00+00:00,0.0,-0.011178808491068115,-0.0,20984.765096343424
2016-05-02 00:00:00+00:00,1.0,0.013518898477707042,0.013518898477707042,21119.954081120493
2016-05-03 00:00:00+00:00,1.0,0.001560026664269909,0.001560026664269909,21135.554347763198
2016-05-04 00:00:00+00:00,1.0,0.007243062482978013,0.007243062482978013,21207.984972592974
2016-05-05 00:00:00+00:00,0.0,-0.0003865446197494071,-0.0,21207.984972592974
2016-05-06 00:00:00+00:00,1.0,0.010055715738616522,0.010055715738616522,21308.542129979138
2016-05-09 00:00:00+00:00,1.0,0.0019142934582194737,0.0019142934582194737,21327.685064561334
2016-05-10 00:00:00+00:00,1.0,0.005885814383378651,0.005885814383378651,21386.54320839512
2016-05-11 00:00:00+00:00,0.0,-0.01869332592972528,-0.0,21386.54320839512
2016-05-12 00:00:00+00:00,1.0,0.007588672254090545,0.007588672254090545,21462.42993093603
2016-05-13 00:00:00+00:00,0.0,-0.009913861949090164,-0.0,21462.42993093603
2016-05-16 00:00:00+00:00,0.0,0.0062873027975718365,0.0,21462.42993093603
2016-05-17 00:00:00+00:00,0.0,-0.015041365165540999,-0.0,21462.42993093603
2016-05-18 00:00:00+00:00,0.0,-0.011590597195536234,-0.0,21462.42993093603
2016-05-19 00:00:00+00:00,0.0,-0.007289641822950221,-0.0,21462.42993093603
2016-05-20 00:00:00+00:00,1.0,-0.021789343542807704,-0.021789343542807704,21244.53649550795
2016-05-23 00:00:00+00:00,1.0,0.0020396364085129015,0.0020396364085129015,21264.93285959308
2016-05-24 00:00:00+00:00,1.0,0.009282840394371439,0.009282840394371439,21357.761263536795
2016-05-25 00:00:00+00:00,0.0,-0.005566727414834327,-0.0,21357.761263536795
2016-05-26 00:00:00+00:00,1.0,0.004299850107374548,0.004299850107374548,21400.75976461054
